id,name,def,synonyms,xrefs,is_a,alt_ids,is_obsolete
DERMO:0001948,churg-strauss syndrome,,allergic angiitis and granulomatosis|churg-strauss granuloma|churg-strauss vasculitis|cutaneous extravascular necrotising granuloma|granulomatous vasculitis of churg-strauss|palisaded neutrophilic and granulomatous dermatitis|PNGD|rheumatoid papules|superficial ulcerating rheumatoid necrobiosis,"SNOMEDCT_US_2015_03_01:82275008 ""churg-strauss syndrome""|DERMLEX:2030 ""churg-strauss syndrome""|DOID:3049 ""churg-strauss syndrome""",DERMO:0001941|DERMO:0003227,DERMO:0003229,False
DERMO:0001949,infantile hemangioma,,hemangioma of infancy,"SNOMEDCT_US_2015_03_01:83343001 ""infantile hemangioma""|DERMLEX:1445 ""infantile hemangioma""|DOID:2725 ""infantile hemangioma""",DERMO:0000994|DERMO:0001959,DERMO:0001021,False
DERMO:0001950,vascular birthmark,,,,DERMO:0000115,,False
DERMO:0001951,congenital hemangioma,,,"SNOMEDCT_US_2015_03_01:400109004 ""congenital hemangioma""|SNOMEDCT_US_2015_03_01:32361000119104 ""congenital hemangioma""",DERMO:0000994|DERMO:0001959,DERMO:0001022,False
DERMO:0001952,rapidly involuting congenital hemangioma,,congenital non-progressive hemangioma|RICH,"SNOMEDCT_US_2015_03_01:400162006 ""rapidly involuting congenital hemangioma""|SNOMEDCT_US_2015_03_01:703294004 ""rapidly involuting congenital hemangioma""",DERMO:0001951,,False
DERMO:0001953,non-involuting congenital hemangioma,,NICH,"SNOMEDCT_US_2015_03_01:399973007 ""non-involuting congenital hemangioma""|SNOMEDCT_US_2015_03_01:703295003 ""non-involuting congenital hemangioma""|DERMLEX:1446 ""non-involuting congenital hemangioma""",DERMO:0001951,,False
DERMO:0001954,kaposiform hemangioendothelioma,,infantile kaposiform hemangioendothelioma|kaposi-like infantile hemangioendothelioma|KHE,"SNOMEDCT_US_2015_03_01:403983000 ""kaposiform hemangioendothelioma""|SNOMEDCT_US_2015_03_01:66229009 ""kaposiform hemangioendothelioma""|DERMLEX:1451 ""kaposiform hemangioendothelioma""",DERMO:0000995|DERMO:0001959,DERMO:0001037,False
DERMO:0001955,deep infantile hemangioma,,,,DERMO:0001949,,False
DERMO:0001956,superficial infantile hemangioma,,,,DERMO:0001949,,False
DERMO:0001957,mixed infantile hemangioma,,,,DERMO:0001949,,False
DERMO:0001958,vascular malformation,,angiodysplasia,"SNOMEDCT_US_2015_03_01:400159008 ""vascular malformation""|SNOMEDCT_US_2015_03_01:61136001 ""vascular malformation""|SNOMEDCT_US_2015_03_01:32776006 ""vascular malformation""|DOID:2494 ""vascular malformation""",DERMO:0001950,,False
DERMO:0001959,vascular tumor,,,,DERMO:0001950,,False
DERMO:0001960,capillary malformation,,CM|nevus flammeus|port-wine stain|PWS,"SNOMEDCT_US_2015_03_01:234118009 ""capillary malformation""|DERMLEX:1392 ""nevus flammeus""|DOID:2724 ""capillary malformation""|DOID:3663 ""capillary malformation""|HP:0001052 ""capillary malformation""",DERMO:0000992|DERMO:0001968,DERMO:0001004,False
DERMO:0001961,venous malformation,,cavernous angioma|cavernous hemangioma|phlebectasia|VM,"SNOMEDCT_US_2015_03_01:1179002 ""venous malformation""|SNOMEDCT_US_2015_03_01:234124003 ""venous malformation""|DERMLEX:2535 ""venous malformation""|DOID:483 ""venous malformation""|HP:0001048 ""venous malformation""|HP:0012721 ""venous malformation""",DERMO:0000992|DERMO:0001968,DERMO:0001005,False
DERMO:0001964,arteriovenous malformation stage 1,,arteriovenous malformation quiescent/dormant stage,,DERMO:0001010,,False
DERMO:0001965,arteriovenous malformation stage 2,,arteriovenous malformation expansion stage,,DERMO:0001010,,False
DERMO:0001966,arteriovenous malformation stage 3,,arteriovenous malformation destruction stage,,DERMO:0001010,,False
DERMO:0001967,arteriovenous malformation stage 4,,arteriovenous malformation cardiac decompensation stage,,DERMO:0001010,,False
DERMO:0001968,slow-flow vascular malformation,,,,DERMO:0001958,,False
DERMO:0001969,fast-flow vascular malformation,,,,DERMO:0001958,,False
DERMO:0001970,complex-combined vascular malformation,,,,DERMO:0001969,,False
DERMO:0001971,capillary-venous malformation,,CVM,"SNOMEDCT_US_2015_03_01:234133001 ""capillary-venous malformation""",DERMO:0001970,,False
DERMO:0001972,capillary-lymphatic malformation,,CLM,,DERMO:0001970,,False
DERMO:0001973,lymphatic-venous malformation,,LVM,,DERMO:0001970,,False
DERMO:0001974,capillary-arteriovenous malformation,,C-AVM,,DERMO:0001970,,False
DERMO:0001975,lymphatic-arteriovenous malformation,,L-AVM,,DERMO:0001970,,False
DERMO:0001976,phakomatosis pigmentovascularis,,PPV,"SNOMEDCT_US_2015_03_01:403545005 ""phakomatosis pigmentovascularis""|DERMLEX:2521 ""phakomatosis pigmentovascularis""",DERMO:0001960,,False
DERMO:0001977,syndromic capillary malformation,,,,DERMO:0001960,,False
DERMO:0001978,sturge-weber syndrome,,SWS,"SNOMEDCT_US_2015_03_01:157030004 ""sturge-weber syndrome""|SNOMEDCT_US_2015_03_01:19886006 ""sturge-weber syndrome""|DERMLEX:2522 ""klippel-trenaunay-weber syndrome""",DERMO:0001977,,False
DERMO:0001979,klippel-trenaunay syndrome,,KTS,"DERMLEX:6657 ""klippel-trenaunay syndrome""|DOID:2926 ""klippel-trenaunay syndrome""",DERMO:0001977,,False
DERMO:0001980,macrocephaly-capillary malformation,,macrocephaly-cutis marmorata telangiectatica congenita,"SNOMEDCT_US_2015_03_01:700063005 ""macrocephaly-capillary malformation""",DERMO:0001977,,False
DERMO:0001981,CLOVES syndrome,,"congenital lipomatous overgrowth, vascular anomalies, epidermal nevi and scoliosis/other skeletal abnormalities syndrome",,DERMO:0001977,,False
DERMO:0001982,CLAPO syndrome,,CMs and LMs asymmetry and partial overgrowth of the face and extremities,,DERMO:0001977,,False
DERMO:0001983,cutis marmorata telangiectatica congenita,,CMTC,"SNOMEDCT_US_2015_03_01:254778000 ""cutis marmorata telangiectatica congenita""|DERMLEX:2442 ""congenital livedo reticularis""",DERMO:0000993|DERMO:0002029,,False
DERMO:0001984,cerebral capillary malformation,,CCM|familial cerebral cavernoma,,DERMO:0001960,,False
DERMO:0001985,hyperkeratotic cutaneous capillary-venous malformation,,HCCVM,,DERMO:0001984,,False
DERMO:0001986,blue rubber bleb nevus syndrome,,bean syndrome|BRBNS,"SNOMEDCT_US_2015_03_01:254784002 ""blue rubber bleb nevus syndrome""|DERMLEX:2543 ""blue rubber bleb nevus syndrome""",DERMO:0001990,,False
DERMO:0001987,cephalic venous malformation,,,,DERMO:0001961,,False
DERMO:0001988,trunk and limb venous malformation,,,,DERMO:0001961,,False
DERMO:0001990,syndromic venous malformation,,,,DERMO:0001961,,False
DERMO:0001991,familial cutaneous and mucosal venous malformation,,familial VMCM,,DERMO:0001990,,False
DERMO:0001992,maffucci syndrome,,,"SNOMEDCT_US_2015_03_01:46041001 ""maffucci syndrome""|DERMLEX:2997 ""maffucci syndrome""|DOID:4624 ""maffucci syndrome""",DERMO:0001990,,False
DERMO:0001993,primary lymphedema,,,"SNOMEDCT_US_2015_03_01:77123007 ""primary lymphedema""|SNOMEDCT_US_2015_03_01:254199006 ""primary lymphedema""",DERMO:0001006|DERMO:0002012,,False
DERMO:0001994,nonne-milroy disease,,,,DERMO:0002013,,False
DERMO:0001995,meige disease,,,,DERMO:0002014,,False
DERMO:0001996,lymphedema-distichiasis syndrome,,,"DERMLEX:2987 ""distichiasis-lymphedema syndrome""|OMIM:602402 ""lymphedema-distichiasis syndrome""",DERMO:0001993,,False
DERMO:0001997,aagenaes syndrome,,,"SNOMEDCT_US_2015_03_01:28724005 ""aagenaes syndrome""|DERMLEX:2984 ""cholestasis-lymphedema syndrome""|DOID:6691 ""aagenaes syndrome""",DERMO:0001993,,False
DERMO:0001998,combined microcystic and macrocystic lymphatic malformation,,,,DERMO:0001006,,False
DERMO:0001999,gorham-stout disease,,disappearing bone disease,,DERMO:0001998,,False
DERMO:0002000,variant sinusoidal hemangioma,,,,DERMO:0001024,,False
DERMO:0002001,syndromic arteriovenous malformation,,,,DERMO:0001010,,False
DERMO:0002002,cobb syndrome,,,"SNOMEDCT_US_2015_03_01:254774003 ""cobb syndrome""|DERMLEX:2991 ""cobb syndrome""",DERMO:0002001,,False
DERMO:0002003,bonnet-dechaume-blanc syndrome,,BDBS|wyburn-mason syndrome,"SNOMEDCT_US_2015_03_01:6729006 ""bonnet-dechaume-blanc syndrome""|DERMLEX:4866 ""bonnet-dechaume-blanc syndrome""",DERMO:0002001,,False
DERMO:0002004,parkes weber syndrome,,,"SNOMEDCT_US_2015_03_01:234143003 ""parkes weber syndrome""|DERMLEX:2522 ""klippel-trenaunay-weber syndrome""",DERMO:0002001,,False
DERMO:0002005,capillary malformation-arteriovenous malformation,,CM-AVM,"OMIM:139150 ""capillary malformation-arteriovenous malformation""",DERMO:0002001,,False
DERMO:0002006,ulcer,,,"SNOMEDCT_US_2015_03_01:429040005 ""ulcer""|SNOMEDCT_US_2015_03_01:56208002 ""ulcer""|DERMLEX:5114 ""ulcer""",DERMO:0000115,,False
DERMO:0002007,venous ulcer,,ulcer due to venous insufficiency/venous hypertension,"SNOMEDCT_US_2015_03_01:371032004 ""venous ulcer""|SNOMEDCT_US_2015_03_01:41915009 ""venous ulcer""",DERMO:0002006,,False
DERMO:0002008,arterial ulcer,,ulcer due to atherosclerosis,"SNOMEDCT_US_2015_03_01:13954005 ""arterial ulcer""|DERMLEX:2515 ""ischemic ulcer""",DERMO:0002006,,False
DERMO:0002009,ulcer due to causes not otherwise specified,,,,DERMO:0002006,,False
DERMO:0002010,livedoid vasculopathy,,atrophie blanche|livedo reticularis with summer ulceration|livedoid vasculitis|segmental hyalinizing vasculitis,"DERMLEX:2379 ""livedoid vasculitis""|ICD10:L95.0 ""livedoid vasculopathy""",DERMO:0002006|DERMO:0003208,,False
DERMO:0002011,pressure ulcer,,bed sore|decubitus ulcer|pressure sore,"SNOMEDCT_US_2015_03_01:399912005 ""pressure ulcer""|SNOMEDCT_US_2015_03_01:420226006 ""pressure ulcer""|SNOMEDCT_US_2015_03_01:28103007 ""pressure ulcer""|DOID:8717 ""pressure ulcer""|HP:0012399 ""pressure ulcer""",DERMO:0002020,,False
DERMO:0002012,lymphedema,,,"SNOMEDCT_US_2015_03_01:155485008 ""lymphedema""|SNOMEDCT_US_2015_03_01:195486001 ""lymphedema""|SNOMEDCT_US_2015_03_01:234097001 ""lymphedema""|SNOMEDCT_US_2015_03_01:266334008 ""lymphedema""|SNOMEDCT_US_2015_03_01:30213001 ""lymphedema""|DERMLEX:2482 ""lymphedema""|DOID:4977 ""lymphedema""|HP:0001004 ""lymphedema""|MP:0003390 ""lymphedema""",DERMO:0002006,,False
DERMO:0002013,congenital lymphedema,,,"SNOMEDCT_US_2015_03_01:75127007 ""congenital lymphedema""|SNOMEDCT_US_2015_03_01:195489008 ""congenital lymphedema""",DERMO:0001993,,False
DERMO:0002014,lymphedema praecox,,,"SNOMEDCT_US_2015_03_01:77123007 ""lymphedema praecox""|SNOMEDCT_US_2015_03_01:400040008 ""lymphedema praecox""|SNOMEDCT_US_2015_03_01:234098006 ""lymphedema praecox""|DERMLEX:2986 ""hereditary lymphedem""",DERMO:0001993,,False
DERMO:0002015,lymphedema tarda,,,"SNOMEDCT_US_2015_03_01:400158000 ""lymphedema tarda""|SNOMEDCT_US_2015_03_01:195491000 ""lymphedema tarda""",DERMO:0001993,,False
DERMO:0002016,secondary lymphedema,,,"SNOMEDCT_US_2015_03_01:28590005 ""secondary lymphedema""",DERMO:0002012,,False
DERMO:0002017,lymphadema due to filariasis,,,,DERMO:0002016,,False
DERMO:0002018,diabetic ulcer,,,"DERMLEX:698 ""neuropathic ulcer""",DERMO:0002019,,False
DERMO:0002019,neuropathic ulcer,,,"SNOMEDCT_US_2015_03_01:403601003 ""neuropathic ulcer""|DERMLEX:698 ""neuropathic ulcer""",DERMO:0002006,,False
DERMO:0002020,ulcer due to physical factors,,,,DERMO:0002006,,False
DERMO:0002021,pressure ulcer stage 1,"Non-blanchable erythema of intact skin which heralds skin ulceration. For darker-skinned individuals, warmth, edema, discoloration of the skin and induration may serve as indicators of impending ulceration.",,"SNOMEDCT_US_2015_03_01:421076008 ""pressure ulcer stage 1""",DERMO:0002011,,False
DERMO:0002022,pressure ulcer stage 2,"Partial-thickness skin loss involving the epidermis, dermis or both. This superficial lesion presents as an erosion, blister or shallow ulcer.",,"SNOMEDCT_US_2015_03_01:420324007 ""pressure ulcer stage 2""",DERMO:0002011,,False
DERMO:0002023,pressure ulcer stage 3,"Full-thickness skin loss with damage to the subcutaneous tissue, extending down to (but not including) the underlying fascia. This deep lesion presents as a crater-like ulcer and sometimes involves adjacent tissue.",,"SNOMEDCT_US_2015_03_01:421927004 ""pressure ulcer stage 3""",DERMO:0002011,,False
DERMO:0002024,pressure ulcer stage 4,"Full-thickness skin loss and extensive tissue necrosis with destruction extending to muscle, bone, or supporting structures such as tendons or joint capsules. Undermining or sinus tracts can be present.",,"SNOMEDCT_US_2015_03_01:420597008 ""pressure ulcer stage 4""",DERMO:0002011,,False
DERMO:0002026,anaemia,,,"SNOMEDCT_US_2015_03_01:64593003 ""anaemia""|SNOMEDCT_US_2015_03_01:154786001 ""anaemia""|SNOMEDCT_US_2015_03_01:271737000 ""anaemia""|HP:0001903 ""anaemia""",DERMO:0000621,,False
DERMO:0002028,livedo reticularis,,LR,"SNOMEDCT_US_2015_03_01:78820005 ""livedo reticularis""|SNOMEDCT_US_2015_03_01:201303000 ""livedo reticularis""|SNOMEDCT_US_2015_03_01:238772004 ""livedo reticularis""|SNOMEDCT_US_2015_03_01:279990005 ""livedo reticularis""|DERMLEX:2441 ""livedo reticularis""|HP:0000965 ""livedo reticularis""",DERMO:0000115,,False
DERMO:0002029,congenital livedo reticularis,,,"SNOMEDCT_US_2015_03_01:254210000 ""congenital livedo reticularis""|SNOMEDCT_US_2015_03_01:254778000 ""congenital livedo reticularis""|DERMLEX:2442 ""congenital livedo reticularis""",DERMO:0002028,,False
DERMO:0002030,acquired livedo reticularis,,,,DERMO:0002028,,False
DERMO:0002031,livedo racemosa,,,"SNOMEDCT_US_2015_03_01:78820005 ""livedo racemosa""|SNOMEDCT_US_2015_03_01:238772004 ""livedo racemosa""|DERMLEX:2821 ""livedo racemosa""",DERMO:0002028,,False
DERMO:0002032,livedo reticularis without systemic associations,,,,DERMO:0002030,,False
DERMO:0002033,physiologic livedo reticularis,,cutis marmorata,"DOID:14401 ""physiologic livedo reticularis""|HP:0000965 ""physiologic livedo reticularis""",DERMO:0002032,,False
DERMO:0002034,idiopathic livedo reticularis,,primary livedo reticularis,"SNOMEDCT_US_2015_03_01:238773009 ""idiopathic livedo reticularis""|DERMLEX:2441 ""livedo reticularis""",DERMO:0002032,,False
DERMO:0002035,livedo reticularis secondary to systemic disease,,,,DERMO:0002030,,False
DERMO:0002036,livedo reticularis due to vasospasm,,,,DERMO:0002035,,False
DERMO:0002037,livedo reticularis due to vessel wall pathology,,,,DERMO:0002035,,False
DERMO:0002038,sneddon syndrome,,idiopathic livedo reticularis with cerebrovascular accidents,"DERMLEX:1801 ""sneddon syndrome""|DOID:13096 ""sneddon syndrome""",DERMO:0002037|DERMO:0003208,,False
DERMO:0002039,livedo reticularis due to intraluminal disease,,,,DERMO:0002035,,False
DERMO:0002040,livedo reticularis due to reduced blood flow velocity,,,,DERMO:0002039,,False
DERMO:0002041,livedo reticularis due to vessel lumen obstruction,,,,DERMO:0002039,,False
DERMO:0002042,flushing,,,"SNOMEDCT_US_2015_03_01:20255002 ""flushing""|SNOMEDCT_US_2015_03_01:238810007 ""flushing""|DERMLEX:2423 ""flushing""|ICD10:R23.2 ""flushing""",DERMO:0000115,,False
DERMO:0002043,physiologic flushing,,,,DERMO:0002042,,False
DERMO:0002044,flushing due to exogenous agents,,,,DERMO:0002042,,False
DERMO:0002045,flushing due to menopause,,hot flashes|hot flushes,,DERMO:0002042,,False
DERMO:0002046,flushing due to neurological disorders,,,,DERMO:0002042,,False
DERMO:0002047,flushing due to systemic disease,,,,DERMO:0002042,,False
DERMO:0002048,carcinoid syndrome,,,"SNOMEDCT_US_2015_03_01:154717002 ""carcinoid syndrome""|SNOMEDCT_US_2015_03_01:190580007 ""carcinoid syndrome""|SNOMEDCT_US_2015_03_01:35868009 ""carcinoid syndrome""|DERMLEX:2430 ""malignant carcinoid syndrome""|DOID:8600 ""carcinoid syndrome""|ICD10:E34.0 ""carcinoid syndrome""",DERMO:0000621,,False
DERMO:0002049,pheochromocytoma,,,"SNOMEDCT_US_2015_03_01:85583005 ""pheochromocytoma""|SNOMEDCT_US_2015_03_01:154555009 ""pheochromocytoma""|SNOMEDCT_US_2015_03_01:188337000 ""pheochromocytoma""|SNOMEDCT_US_2015_03_01:269615000 ""pheochromocytoma""|SNOMEDCT_US_2015_03_01:302835009 ""pheochromocytoma""|SNOMEDCT_US_2015_03_01:360332001 ""pheochromocytoma""|HP:0002666 ""pheochromocytoma""",DERMO:0000622,,False
DERMO:0002051,thyrotoxicosis,,,"SNOMEDCT_US_2015_03_01:90739004 ""thyrotoxicosis""|SNOMEDCT_US_2015_03_01:154655004 ""thyrotoxicosis""|SNOMEDCT_US_2015_03_01:190239004 ""thyrotoxicosis""|SNOMEDCT_US_2015_03_01:267373004 ""thyrotoxicosis""|SNOMEDCT_US_2015_03_01:267464006 ""thyrotoxicosis""|DERMLEX:1842 ""hyperthyroidism""|DOID:7997 ""thyrotoxicosis""",DERMO:0000152,,False
DERMO:0002052,pancreatic tumour,,,,DERMO:0000621,,False
DERMO:0002053,prostaglandin-secreting renal cell carcinoma,,,,DERMO:0000622,,False
DERMO:0002054,flushing due to anxiety,,blushing,,DERMO:0002046,,False
DERMO:0002055,erythromelalgia,,EM|erythralgia|erythromalgia,"SNOMEDCT_US_2015_03_01:238777005 ""erythromelalgia""|SNOMEDCT_US_2015_03_01:37151006 ""erythromelalgia""|DERMLEX:4318 ""erythromelalgia""|DOID:9240 ""erythromelalgia""",DERMO:0000115,,False
DERMO:0002056,erythromelalgia type 1,,erythromelalgia associated with thrombocythemia,,DERMO:0002055,,False
DERMO:0002057,erythromelalgia type 3,,erythromelalgia associated with underlying cause other than thrombocythemia,,DERMO:0002055,,False
DERMO:0002058,cutaneous collagenous vasculopathy,,CCV,,DERMO:0000993,,False
DERMO:0002059,familial angioma serpiginosum,,,,DERMO:0001016,,False
DERMO:0002060,sporadic angioma serpiginosum,,,,DERMO:0001016,,False
DERMO:0002061,nevus anemicus,,,"SNOMEDCT_US_2015_03_01:201302005 ""nevus anemicus""|SNOMEDCT_US_2015_03_01:40929003 ""nevus anemicus""|DERMLEX:2443 ""nevus anemicus""",DERMO:0000115,,False
DERMO:0002062,angioplastic macules,,bier spots,,DERMO:0000115,,False
DERMO:0002063,skin disease caused by bacteria,,,,DERMO:0000110,,False
DERMO:0002064,skin disease caused by gram-positive bacteria,,,,DERMO:0002063,,False
DERMO:0002065,staphylococcal or streptococcal skin infection,,,,DERMO:0002064,,False
DERMO:0002066,impetigo,,,"SNOMEDCT_US_2015_03_01:156319000 ""impetigo""|SNOMEDCT_US_2015_03_01:267836006 ""impetigo""|SNOMEDCT_US_2015_03_01:48277006 ""impetigo""|DOID:8504 ""impetigo""|ICD10:L01 ""impetigo""",DERMO:0001385|DERMO:0002065,,False
DERMO:0002067,bullous impetigo,,,"SNOMEDCT_US_2015_03_01:399183005 ""bullous impetigo""|SNOMEDCT_US_2015_03_01:200703007 ""bullous impetigo""|SNOMEDCT_US_2015_03_01:359754006 ""bullous impetigo""|SNOMEDCT_US_2015_03_01:367404007 ""bullous impetigo""|DERMLEX:20 ""bullous impetigo""",DERMO:0002066,,False
DERMO:0002068,non-bullous impetigo,,crusted impetigo,"SNOMEDCT_US_2015_03_01:238374001 ""non-bullous impetigo""|DERMLEX:19 ""non-bullous impetigo""",DERMO:0002066,,False
DERMO:0002069,impetigo contagiosa,,,"SNOMEDCT_US_2015_03_01:48277006 ""impetigo contagiosa""|DERMLEX:19 ""non-bullous impetigo""",DERMO:0002066,,False
DERMO:0002070,staphylococcal impetigo,,,,DERMO:0002066,,False
DERMO:0002071,streptococcal impetigo,,,"SNOMEDCT_US_2015_03_01:238375000 ""streptococcal impetigo""",DERMO:0002066,,False
DERMO:0002072,bacterial folliculitis,,,"SNOMEDCT_US_2015_03_01:399324007 ""bacterial folliculitis""|SNOMEDCT_US_2015_03_01:21769009 ""bacterial folliculitis""|SNOMEDCT_US_2015_03_01:55875000 ""bacterial folliculitis""",DERMO:0002065,,False
DERMO:0002073,staphylococcal folliculitis,,,,DERMO:0002072,,False
DERMO:0002075,deep bacterial folliculitis,,,"SNOMEDCT_US_2015_03_01:399008001 ""deep bacterial folliculitis""|SNOMEDCT_US_2015_03_01:201180006 ""deep bacterial folliculitis""|SNOMEDCT_US_2015_03_01:55875000 ""deep bacterial folliculitis""|DERMLEX:36 ""deep bacterial folliculitis""",DERMO:0002072,,False
DERMO:0002076,pseudomonal folliculitis,"Edematous, pink to red follicular papules and pustules, primarily on the trunk, due to Pseudomonas aeruginosa in the setting of use of a hot tub/whirlpool 12-48 hours prior to onset.",hot tub folliculitis,,DERMO:0002119|DERMO:0002524,,False
DERMO:0002077,gram-negative folliculitis,"Pustules in the facial T-zone and in a perinasal distribution, due to Klebsiella, Enterobacter and Proteus spp.",,"SNOMEDCT_US_2015_03_01:238380009 ""gram-negative folliculitis""",DERMO:0002072|DERMO:0002524,,False
DERMO:0002078,sycosis barbae,"Bacterial folliculitis of the beard and/or mustache areas, usually caused by Staphylococcus aureus.",,"SNOMEDCT_US_2015_03_01:399329002 ""sycosis barbae""|SNOMEDCT_US_2015_03_01:156410002 ""sycosis barbae""|SNOMEDCT_US_2015_03_01:21769009 ""sycosis barbae""|SNOMEDCT_US_2015_03_01:55875000 ""sycosis barbae""",DERMO:0002075|DERMO:0002546,,False
